Bacteriologist,अणुजीवशास्त्री.,,,,,,,,,
Baggage Inspector,सामान निरिक्षक.,,,,,,,,,
Baker,बेकर.,,,,,,,,,
Bakery Instructor,पदेरकाम अनुदेशक.,,,,,,,,,
Balance Keeper,(दुडू) बाकीपाल.,,,,,,,,,
Ballast Checker,निरीम तपासनीस.,,,,,,,,,
Ballast Inspector,निरीम निरिक्षक.,,,,,,,,,
Ballistic Expert,प्रक्षेपण विशेशज्ञ.,,,,,,,,,
Ballot Officer,मतपत्रिका अधिकारी.,,,,,,,,,
Band Boy,बँड बॉय.,,,,,,,,,
Band Inspector,बँड अनुदेशक.,,,,,,,,,
Band Master,बँड मास्टर.,,,,,,,,,
Bandsman,बँडवालो.,,,,,,,,,
Bank Clerk,बँक कारकून.,,,,,,,,,
Barge Driver,बार्ज चालक.,,,,,,,,,
Barman,बारमॅन.,,,,,,,,,
Barrack Officer,बॅरेक अधिकारी.,,,,,,,,,
Barrier Clerk,नाको कारकून.,,,,,,,,,
Barrister,बॅरिस्टर.,,,,,,,,,
Base Engineer Officer,तळ अभियंतो (ती) अधिकारी.,,,,,,,,,
Base Victualling Officer,तळ खाद्यसामुग्री अधिकारी.,,,,,,,,,
Basic Education Officer,बुनयादी शिक्षण अधिकारी.,,,,,,,,,
Battalion Commander,बटालियन कमाण्डर.,,,,,,,,,
Battery Attendant ,नाळखानो परिचर.,,,,,,,,,
Battery Charging Technician,बॅटरी भारीकरण तंत्रज्ञ.,,,,,,,,,
Battery Gunner, नाळखानो तोफकार.,,,,,,,,,
Batteryman,बॅटरीवालो.,,,,,,,,,
Baudot Supervisor,बॉदो पर्यवेक्षक.,,,,,,,,,
Beach Master,बीच मास्टर.,,,,,,,,,
Bearer,धारक.,,,,,,,,,
Bearing Recorder Operator,दिक्‌-कोन नोंदक प्रचालक.,,,,,,,,,
Beaterman,धवड-सहायक.,,,,,,,,,
Beatman,पारेकार.,,,,,,,,,
Beekeeper,म्होंवा-मूस पालक.,,,,,,,,,
Beltman,पट्टेकार.,,,,,,,,,
Bench clerk,खंडपीठ कारकून.,,,,,,,,,
Bench fitter,बँच फिटर.,,,,,,,,,
Bibliographer,ग्रंथसुचीकार (न्न).,,,,,,,,,
Bill Clerk,बील कारकून.,,,,,,,,,
Binder,बांदणीकार (कान्न).,,,,,,,,,
Binding Boy (Binder Boy),बांदणी परिचर.,,,,,,,,,
Binkeeper,पेटूलपाल.,,,,,,,,,
Biochemist,जीवरसायनशास्त्री.,,,,,,,,,
Biologist,जीवशास्त्र.,,,,,,,,,
Block And Signal Maintainer,गट आनी संकेत अनुरक्षक.,,,,,,,,,
Block Development Officer,गट विकास अधिकारी.,,,,,,,,,
Block Inspector,गट निरिक्षक.,,,,,,,,,
Block Instrument Mistry,गट उपकरण मिस्त्री.,,,,,,,,,
Block Maker,गट निर्मातो (ती).,,,,,,,,,
Block Signaller,गट सिग्नलर.,,,,,,,,,
Block Signalman,गट संकेतकार.,,,,,,,,,
Block Tester,आयट पारखणो.,,,,,,,,,
Blood Transfusion Officer,रगत संक्रमण अधिकारी.,,,,,,,,,
Boarding Officer,  आरोहण अधिकारी.,,,,,,,,,
Boatswain Store Keeper,तारवा भांडारपाल.,,,,,,,,,
Boiler Assistant,वाफक सहायक.,,,,,,,,,
Boiler Attendant,वाफक परिचर.,,,,,,,,,
Boiler House Operator,वाफक घर प्रचालक.,,,,,,,,,
Boiler Maker,वाफक निर्मातो (ती).,,,,,,,,,
Boiler Maker Chargeman,वाफक निर्मातो (ती) प्रभारक.,,,,,,,,,
Boiler Maker Foreman,वाफक निर्मातो (ती) कार्यदेशक.,,,,,,,,,
Boilerman,वाफककार.,,,,,,,,,
Boiler Mechanic,वाफक यंत्रज्ञ.,,,,,,,,,
Boiler Supervisor,वाफक पर्यवेक्षक.,,,,,,,,,
Bond Tester,बंध चांचणीकार (कान्न).,,,,,,,,,
Book Binder,पुस्तक बांदणीकार (कान्न).,,,,,,,,,
Booking Clerk,बुकींग कारकून.,,,,,,,,,
Booking Supervisor,बुकींग पर्यवेक्षक.,,,,,,,,,
Book Keeper,हिशोबनीस.,,,,,,,,,
Book Keeping Machine Operator,हिशोबनिशी यंत्र प्रचालक.,,,,,,,,,
Boom Man,बूम मॅन.,,,,,,,,,
Boot Maker,बूट निर्मातो (ती).,,,,,,,,,
Border Police Inspector,शीम पुलीस निरिक्षक.,,,,,,,,,
Boring Machine,छिद्रण यंत्रज्ञ.,,,,,,,,,
Boring Mistry,छिद्रण मिस्त्री.,,,,,,,,,
Boring Operator,छिद्रण प्रचालक.,,,,,,,,,
Botanical Assistant,वनस्पतशास्त्रीय सहायक.,,,,,,,,,
Bowman,बोमॅन.,,,,,,,,,
Boxing Instructor,मुश्टीयुध्द अनुदेशक.,,,,,,,,,
Boy,बॉय.,,,,,,,,,
Brace Fitter,ब्रेस फिटर.,,,,,,,,,
Brakesman,ब्रेक्समॅन.,,,,,,,,,
Bridge Engineer,पूल अभियंतो (ती).,,,,,,,,,
Bridge Foreman,पूल कार्यदेशक.,,,,,,,,,
Bridge Inspector,पूल निरिक्षक.,,,,,,,,,
Bridge Mistry,पूल मिस्त्री.,,,,,,,,,
Bridge Officer,पूल अधिकारी.,,,,,,,,,
Brigadier,ब्रिगेडियर.,,,,,,,,,
Bromide Printer,ब्रोमायड मुद्रक.,,,,,,,,,
Budget Officer,अदमासपत्र अधिकारी.,,,,,,,,,
Bugler,तुतारी वादक.,,,,,,,,,
Bulldozer Operator,बुलडोझर प्रचालक.,,,,,,,,,
Bursar,वित्त वेवस्थापक.,,,,,,,,,
Bus Driver,बस चालक.,,,,,,,,,
Business Manager,वेपार वेवस्थापक.,,,,,,,,,
Butler,बटलर.,,,,,,,,,
By-hand Peon,हात-सुपुर्दी शिपाय.,,,,,,,,,
Cabin Conductor,कॅबीन कंडक्टर.,,,,,,,,,
Cabinet Minister,कॅबिनेट मंत्री.,,,,,,,,,
Cabinet Secretary,कॅबिनेट सचीव.,,,,,,,,,
Cabin Man,कॅबीनवालो.,,,,,,,,,
Cable Foreman,केबल कार्यदेशक.,,,,,,,,,
Cable Guard,केबल रक्षक.,,,,,,,,,
Cable Jointer,केबल योजक.,,,,,,,,,
Cable Supervisor,केबल पर्यवेक्षक.,,,,,,,,,
Cadastral Surveyor,  भू-कर सर्वेक्षक.,,,,,,,,,
Calculating Machine Operator,परिगणन यंत्र प्रचालक.,,,,,,,,,
Calculating Machine Supervisor,परिगणन यंत्र पर्यवेक्षक.,,,,,,,,,
Calligraphist,सुलेखाकार (कान्न).,,,,,,,,,
Camera Attendant,कॅमेरा परिचर.,,,,,,,,,
Cameraman,कॅमेरामॅन.,,,,,,,,,
Campaign Officer,मोहीम अधिकारी.,,,,,,,,,
Camp Clerk,शिबीर कारकून.,,,,,,,,,
Camp Commandant,कॅम्प कमाण्डण्ट.,,,,,,,,,
Camper,शिबिरार्थी.,,,,,,,,,
Camp Officer,शिबीर अधिकारी.,,,,,,,,,
Canal Officer,खारीज अधिकारी.,,,,,,,,,
Cancer Surgeon,कर्करोग शल्यचिकित्सक.,,,,,,,,,
Cane Binder,बेत कारागीर.,,,,,,,,,
Cane Development Officer,उशेल विकास अधिकारी.,,,,,,,,,
Cane Inspector,उशेल निरिक्षक.,,,,,,,,,
Cane Supervisor,उशेल पर्यवेक्षक.,,,,,,,,,
Canteen Adviser,कँटीन सल्लागार.,,,,,,,,,
Canteen Manager,कँटीन वेवस्थापक.,,,,,,,,,
Canteen Supervisor,कँटीन पर्यवेक्षक.,,,,,,,,,
Cantonment Executive Officer,छावणी कार्यवाही अधिकारी.,,,,,,,,,
Captain,कॅप्टन.,,,,,,,,,
Cardiac Surgeon,हृदय शल्यचिकित्सक.,,,,,,,,,
Caretaker,जतनायदार.,,,,,,,,,
Carpenter Rigger,थवयसामुग्रीकार (कान्न).,,,,,,,,,
Car Refreshment Room Manager,यान उपाहार कक्ष वेवस्थापक.,,,,,,,,,
Carriage Cleaner,वाहन क्लीनर.,,,,,,,,,
Carriage Cleaning Inspector,वाहन सफाय निरिक्षक.,,,,,,,,,
Carriage Cleaning Supervisor,वाहन सफाय पर्यवेक्षक.,,,,,,,,,
Carrier Mechanic,वाहन तंत्रज्ञ.,,,,,,,,,
Cartographer,नकसो रेखाकार (कान्न).,,,,,,,,,
Cartoonist,व्यंगचित्रकार.,,,,,,,,,
Cash Counter Clerk,रोख नाब कारकून.,,,,,,,,,
Cashier,रोखपाल.,,,,,,,,,
Caster,ओतकामकार.,,,,,,,,,
Casual Artist,निमित्तीक कलाकार.,,,,,,,,,
Casual Labourer,प्रासंगीक कामगार.,,,,,,,,,
Casualty Officer,आपात अधिकारी.,,,,,,,,,
Cataloguer,नगपटयेकार (कान्न).,,,,,,,,,
Caterer,खाणजेवण पुरवणकार (कान्न).,,,,,,,,,
Catering Inspector,खाण-जेवण निरिक्षक.,,,,,,,,,
Catering Supervisor,खाण-जेवण पर्यवेक्षक.,,,,,,,,,
Cattle Development Officer,गोरवां विकास अधिकारी.,,,,,,,,,
Cattle Sterility Officer,गोरवां वांझपण अधिकारी.,,,,,,,,,
Censor Officer,सेन्सर अधिकारी.,,,,,,,,,
Census Commissioner,जनगणना आयुक्त.,,,,,,,,,
Census Officer,जनगणना अधिकारी.,,,,,,,,,
Central Vigilance Commissioner,केंद्रीय सतर्कताय आयुक्त.,,,,,,,,,
CEO (Chief Executive Officer),मुखेल कार्यवाही अधिकारी.,,,,,,,,,
Ceramic Expert,मातीशिल्प विशेशकज्ञ.,,,,,,,,,
Certificate Officer ,प्रमाणपत्र अधिकारी.,,,,,,,,,
Certifying Officer,प्रमाणकरतो (ती) अधिकारी.,,,,,,,,,
Cess Revaluation Officer,उपकर पुनर्मुल्यांकन अधिकारी.,,,,,,,,,
Chainman ,सांखळवालो.,,,,,,,,,
Chairman ,अध्यक्ष,सभापती ,यजमान.,,,,,,,
Chairman And Managing  Director ,अध्यक्ष आनी वेवस्थापकी संचालक.,,,,,,,,,
Challandar ,चलनदार.,,,,,,,,,
Chancellor ,कुलपती.,,,,,,,,,
Chancery ,चान्सरी.,,,,,,,,,
Chargeman ,प्रभारक.,,,,,,,,,
Charity Commissioner ,धर्मादाय आयुक्त.,,,,,,,,,
Chartered Accountant ,सनदी लेखाकार (कान्न).,,,,,,,,,
Chaser ,अनुविक्षक.,,,,,,,,,
Chasing Assistant ,अनुविक्षण सहायक.,,,,,,,,,
Chauffeur Of Staff Car ,कर्मचारी वाहन शॉफेर.,,,,,,,,,
Check Cletk ,तपासणी कारकून.,,,,,,,,,
Checker ,तपासनीस.,,,,,,,,,
Checking Guard ,तपासणी गार्ड.,,,,,,,,,
Checking Measuring Officer ,मापणी-तपासणी अधिकारी.,,,,,,,,,
Check Supervisor ,तपासणी पर्यवेक्षक.,,,,,,,,,
Chemical And Metallurgical,रसायनीक आनी धातूविशयक सहायक.,,,,,,,,,
Chemical Examiner,रसायनीक परिक्षक.,,,,,,,,,
Chief Administrative,मुखेल प्रशासकी अधिकारी.,,,,,,,,,
Chief Advertising Assistant,मुखेल जायरातकी सहायक.,,,,,,,,,
Chief Adviser ,मुखेल सल्लागार.,,,,,,,,,
Chief Auditor ,मुखेल लेखा-परिक्षक ,,,,,,,,,
Chief Auditor(Commercial Accounts),मुखेल लेखा-परिक्षक (वाणिज्य लेखा).,,,,,,,,,
Chief Booking Clerk,मुखेल बुकींग कारकून.,,,,,,,,,
Chief Cashier and Paymaster,मुखेल रोखपाल आनी वेतनपाल.,,,,,,,,,
Chief Cash Witness,मुखेल रोख गवाय.,,,,,,,,,
Chief Catering Inspector,मुखेल जेवण पुरवण निरिक्षक.,,,,,,,,,
Chief Clerk,मुखेल कारकून.,,,,,,,,,
Chief Commercial Superintendent,मुखेल वाणिज्य अधिक्षक.,,,,,,,,,
Chief Commissioner,मुखेल आयुक्त.,,,,,,,,,
Chief Conservator Of Forest,मुखेल वनपाल.,,,,,,,,,
Chief Controller,मुखेल नियंत्रक.,,,,,,,,,
"Chief Controller, Printing And Stationery",मुखेल नियंत्रक छापणावळ आनी लेखनसामग्री.,,,,,,,,,
Chief Controller Of Accounts,मुखेल लेखा नियंत्रक.,,,,,,,,,
Chief Controller Of Imports And Exports,मुखेल आगत आनी निर्गत नियंत्रक.,,,,,,,,,
Chief Crane Inspector,मुखेल यारी निरिक्षक.,,,,,,,,,
Chief Design Assistant,मुखेल आरेखन सहायक.,,,,,,,,,
Chief Editor,मुखेल संपादक.,,,,,,,,,
Chief Electoral Officer,मुखेल निर्वाचन अधिकारी.,,,,,,,,,
Chief Electrical Engineer,मुखेल विद्यूत अभियंतो (ती).,,,,,,,,,
Chief Engineer ,मुखेल अभियंतो (ती).,,,,,,,,,
Chief Engineer (Electric Supply),मुखेल अभियंतो (ती) (वीज पुरवण).,,,,,,,,,
Chief Engineer (Water Supply) ,मुखेल अभियंतो (ती) (उदक पुरवण).,,,,,,,,,
Chief Enquiry And Reservation Supervisor,मुखेल अधिकारी (चवकशी आनी आरक्षण).,,,,,,,,,
Chief Estimator,मुखेल अदमासकार (कान्न).,,,,,,,,,
Chief Fire Officer,मुखेल अग्नीशमन अधिकारी.,,,,,,,,,
Chief Goods Shed,मुखेल माल-मांगर अधिक्षक.,,,,,,,,,
Chief Grainshop Inspector,मुखेल धान्यपसरो निरिक्षक.,,,,,,,,,
Chief Inspector,मुखेल निरिक्षक.,,,,,,,,,
Chief Inspector (Wireless),मुखेल निरिक्षक (बिनतारी).,,,,,,,,,
Chief Instructor (Management),मुखेल अनुदेशक (वेवस्थापन).,,,,,,,,,
Chief Jig And 1001 Designer,मुखेल जीग आनी अवजार आरेखक.,,,,,,,,,
Chief Judge,मुखेल न्यायाधीश.,,,,,,,,,
Chief Justice,मुखेल न्यायमुर्ती.,,,,,,,,,
Chief Labour Commissioner,मुखेल कामगार आयुक्त.,,,,,,,,,
Chief Law Assistant,मुखेल विधी सहायक.,,,,,,,,,
Chief Luggage Clerk,मुखेल सामान कारकून.,,,,,,,,,
Chief Manager,मुखेल वेवस्थापक.,,,,,,,,,
Chief Mechanical Draftsman,मुखेल यांत्रिकी आरेखक.,,,,,,,,,
Chief Mechanical Engineer,मुखेल यांत्रिकी अभियंतो (ती).,,,,,,,,,
Chief Medical Officer, मुखेल वैजकी अधिकारी.,,,,,,,,,
Chief Minister,मुखेलमंत्री.,,,,,,,,,
Chief Music Advisor,मुखेल संगीत सल्लागार.,,,,,,,,,
Chiefews Editor,मुखेल वृत्त संपादक.,,,,,,,,,
Chief Of Air Staff,वायुसेना प्रमूख.,,,,,,,,,
Chief Of Ammy Staff,सेना प्रमूख.,,,,,,,,,
Chief Of Engineering Services,अभियांत्रिकी सेना प्रमूख.,,,,,,,,,
Chief Officer (Marine),मुखेल अधिकारी (सागरी).,,,,,,,,,
Chief Of Materials,सामुग्री प्रमूख.,,,,,,,,,
Chief Ofaval Staff,नौसेना प्रमूख.,,,,,,,,,
Chief Of Protocol,शिश्‍टाचार प्रमूख.,,,,,,,,,
Chief Of Operation Superintendent,मुखेल प्रचालन अधिक्षक.,,,,,,,,,
Chief Organiser,मुखेल आयोजक.,,,,,,,,,
Chief Parcel Clerk,मुखेल पार्सल कारकून.,,,,,,,,,
Chief Parcel Inspector,मुखेल पार्सल निरिक्षक.,,,,,,,,,
Chief Pays And Accounts Officer,"फारीकणी आनी लेखा, मुखेल अधिकारी.",,,,,,,,,
Chief Personnel Officer,मुखेल कर्मचारीगण अधिकारी.,,,,,,,,,
Chief Photographer,मुखेल छायाचित्रकार.,,,,,,,,,
Chief Planner And Estimator,मुखेल नियोजक आनी अदमासकार (कान्न).,,,,,,,,,
Chief Press Advisor,मुखेल प्रसारमाध्यम सल्लागार.,,,,,,,,,
Chief Principal Matron,मुखेल प्रधान मेट्रन.,,,,,,,,,
Chief Producer,मुखेल निर्मातो (ती).,,,,,,,,,
Chief Progress Inspector,मुखेल प्रगती निरक्षिक.,,,,,,,,,
Chief Publicity Assistant,मुखेल प्रसिध्दी सहायक.,,,,,,,,,
Chief Public Relations Officer,मुखेल जनसंपर्क अधिकारी.,,,,,,,,,
Chief Secretary,मुखेल सचीव.,,,,,,,,,
Chief Security Officer,मुखेल सुरक्षा अधिकारी.,,,,,,,,,
Chief Signal And Telecommunication Engineer,"मुखेल अभियंतो (ती),सिग्नल आनी दूरसंचार.",,,,,,,,,
Chief Signal Inspector,मुखेल सिग्नल निरिक्षक.,,,,,,,,,
Chief Statistical Inspector,मुखेल सांख्यिकी निरिक्षक.,,,,,,,,,
Chief Technical Adviser,मुखेल तकनिकी सल्लागार.,,,,,,,,,
Chief Technical Examiner,मुखेल तकनिकी परिक्षक.,,,,,,,,,
Chief Telecommunication Inspector, मुखेल दूरसंचार निरिक्षक.,,,,,,,,,
Chief Telegraph Inspector,मुखेल तारसंचार निरिक्षक.,,,,,,,,,
Chief Tickets Inspector,मुखेल तिकेट निरिक्षक.,,,,,,,,,
Chief Traction Power Controller,मुखेल कर्षणशक्ती नियंत्रक.,,,,,,,,,
Chief Trade Instructor,मुखेल वेवसाय अनुदेशक.,,,,,,,,,
Chief Train Examiner,मुखेल रेलगाडी परिक्षक.,,,,,,,,,
Chief Transshipment Inspector,मुखेल यानांतरण निरिक्षक.,,,,,,,,,
Chief Transit Inspector, मुखेल पारगमन निरिक्षक.,,,,,,,,,
Chief Travelling Ticket Inspector,मुखेल भोंवतो तिकेट निरिक्षक.,,,,,,,,,
Chief Vigilance Inspector,मुखेल सतर्कताय निरिक्षक.,,,,,,,,,
Chief Whip,मुखेल सचेतक.,,,,,,,,,
Chief Wireless Mechanic,मुखेल यंत्रज्ञ, बिनतारी.,,,,,,,,
Chief Yard Master,मुखेल यार्ड मास्टर.,,,,,,,,,
Chowkidar,चौकीदार.,,,,,,,,,
Cinder Keeper,इंगळेपाल.,,,,,,,,,
Cine Cameraman,सिने कॅमेरामॅन.,,,,,,,,,
Cinema Operator,सिनेमा प्रचालक.,,,,,,,,,
Cine Mechanic,सिने यंत्रज्ञ.,,,,,,,,,
Cine Projector Operator,सिने प्रक्षेपयंत्र प्रचालक.,,,,,,,,,
Cipher Officer,कूटलेख अधिकारी.,,,,,,,,,
Circle Commander,सर्कल कमाण्डर.,,,,,,,,,
Circle Inspector,सर्कल निरिक्षक.,,,,,,,,,
City Magistrate,शार न्यायाधिकारी.,,,,,,,,,
Civil Defence Officer,नागरी संरक्षण अधिकारी.,,,,,,,,,
Civil Engineer,नागरी अभियंतो (ती).,,,,,,,,,
Civilian Passage Officer,असैनिकी मार्गपत्र अधिकारी.,,,,,,,,,
Civil Judge,दिवाणी न्यायाधीश.,,,,,,,,,
Civil Surgeon,सिवील शल्यचिकित्सक.,,,,,,,,,
Claims Inspector,दावे निरिक्षक.,,,,,,,,,
Claims Officer,दावे अधिकारी.,,,,,,,,,
Claims Prevention Inspector,दावे निवारण निरिक्षक.,,,,,,,,,
Claims Tracer,दावे मागमूसकार (कान्न).,,,,,,,,,
Classical Language Teacher,अभिजात भास शिक्षक.,,,,,,,,,
Cleaner,किलींडर.,,,,,,,,,
Cleaner Driver,किलींडर ड्रायव्हर.,,,,,,,,,
Clearing Agent,निकासी दलाल.,,,,,,,,,
Clerk,कारकून.,,,,,,,,,
Climatologist,हवामानशास्त्र.,,,,,,,,,
Clinical Assistant,निदानीक सहायक.,,,,,,,,,
Clinical Pathologist,निदानीक रोगशास्त्री.,,,,,,,,,
Clock Mechanic,घडयाळ यंत्रज्ञ.,,,,,,,,,
Clothing Factory Foreman,वस्त्र कारखानो कार्यदेशक.,,,,,,,,,
Clothing Officer,मुस्तायकी अधिकारी.,,,,,,,,,
Clothing Store Inspector,मुस्तायकी भांडार निरिक्षक.,,,,,,,,,
Coaching Inspector,कोचींग निरिक्षक.,,,,,,,,,
Coal Allotment Inspector,कोळसो नियतन निरिक्षक.,,,,,,,,,
Coal Checker,कोळसो तपासनीस.,,,,,,,,,
Coal Commissioner,कोळसो आयुक्त.,,,,,,,,,
Coal Cutter,कोळसो कटर.,,,,,,,,,
Coal Distributing Inspector,कोळसो वितरण निरिक्षक.,,,,,,,,,
Coal Inspector,कोळसो निरिक्षक.,,,,,,,,,
Coal Keeper,कोळसो राखणपाल.,,,,,,,,,
Coal Mining Adviser,कोळसो खणन सल्लागार.,,,,,,,,,
Coal Plant Supervisor,  कोळसो यंत्रज्ञ पर्यवेक्षक.,,,,,,,,,
Coal Tracer,कोळसो ट्रेसर.,,,,,,,,,
Coal Transport Officer,कोळसो परिवहन अधिकारी.,,,,,,,,,
Co-Examiner,सह-परिक्षक.,,,,,,,,,
Coins Expert,नाणींतज्ञ.,,,,,,,,,
Coir Development Officer,काथ्याकाम विकास अधिकारी.,,,,,,,,,
Cold Storage Inspector,थंडायघर निरिक्षक.,,,,,,,,,
Collection agent,वसुली दलाल.,,,,,,,,,
Collector,जिल्लो अधिकारी ,कलेक्टर, संग्राहक-संचयक ,महसूल अधिकारी.,,,,,,
Collector Of Custom,सीमा शुल्क कलेक्टर.,,,,,,,,,
Collector Of Excise,अबकारी कलेक्टर.,,,,,,,,,
Colliery Manager,कोळशाखण वेवस्थापक.,,,,,,,,,
Colonel,कर्नल.,,,,,,,,,
"Colonel-In-Chief-Of, The Regiment",रेजिमेंट कर्नल-इन-चीफ.,,,,,,,,,
Colonel Of The Regiment,रेजिमेंट कर्नल.,,,,,,,,,
Commandant,कमाण्डेण्ट.,,,,,,,,,
Command Controller,कमाण्ड नियंत्रक.,,,,,,,,,
Commander,कमाण्डर.,,,,,,,,,
Commander- In- Chief,कमाण्डर-इन-चीफ.,,,,,,,,,
Commander Of Vessel,तारवा कमाण्डर.,,,,,,,,,
Commanding Officer,कमाण्डींग अधिकारी.,,,,,,,,,
Commentator,समालोचक, भाश्‍यकार (कान्न).,,,,,,,,
Commercial Clerk,वाणिज्य कारकून.,,,,,,,,,
Commercial Instructor,वाणिज्य अनुदेशक.,,,,,,,,,
Commercial Publicity Officer,वाणिज्य प्रसिध्दी अधिकारी.,,,,,,,,,
Commercial Superintendent,वाणिज्य अधिक्षक.,,,,,,,,,
Commercial Tax Officer,वाणिज्य कर अधिकारी.,,,,,,,,,
Commissionaire,द्वारपाल.,,,,,,,,,
Commissioned Officer,राजाधिश्ठ अधिकारी, कमिशण्ड अधिकारी.,,,,,,,,
Commissioner,आयुक्त.,,,,,,,,,
Commissioner For Departmental Enquiries,विभागांतर्गत चौकशी-आयुक्‍त.,,,,,,,,,
Commissioner For Excess Profit Tax,अतिरिक्त लाव-कर आयुक्त.,,,,,,,,,
Commissioner For Food And Supply,अन्न आनी पुरवण आयुक्त.,,,,,,,,,
Commissioner For Linguistic Minorities,भाशीक अल्पसंख्यांक आयुक्त.,,,,,,,,,
Commissioner For Schedule Castes And Schedule Tribes,अनुसुचीत जाती आनी जमाती आयुक्त.,,,,,,,,,
Commissioner Of Religious Endowments,धर्मीक-स्थायीदान आयुक्त.,,,,,,,,,
Committee Room Attendant,समितीकक्ष परिचर.,,,,,,,,,
Commodore,कमोडोर.,,,,,,,,,
Commonwealth Secretary,राष्ट्रकूल सचीव.,,,,,,,,,
Communication Officer,संचार अधिकारी.,,,,,,,,,
Company Commandant,कंपनी कमाण्डेण्ट.,,,,,,,,,
Company Commander,कंपनी कमाण्डर.,,,,,,,,,
Company Director,कंपनी संचालक.,,,,,,,,,
Comparer,तुळा करतो (ती).,,,,,,,,,
Comparing Clerk,तुळा कारकून.,,,,,,,,,
Compensation Officer,  हानी भरपाय अधिकारी.,,,,,,,,,
Compilation Inspector,संकलन निरिक्षक.,,,,,,,,,
Complier,संकलक.,,,,,,,,,
Complaints Officer,कागाळी अधिकारी.,,,,,,,,,
Compositor,अक्षरजुळारी.,,,,,,,,,
Compounder,वखदां मिश्रक.,,,,,,,,,
Compressor Driver,वायूद्बावयंत्र चालक.,,,,,,,,,
Comptroller And Auditor General (CAG),नियंत्रक आनी म्हालेखा परिक्षक.,,,,,,,,,
Comptroller Of Household,राजभवन प्रबंधक.,,,,,,,,,
Comptroller Of President Household,राष्ट्रपती भवन प्रबंधक.,,,,,,,,,
Conciliation Officer,समेट अधिकारी.,,,,,,,,,
Concrete Depot Foreman,बेतो डेपो कार्यदेशक.,,,,,,,,,
Concrete Mixer Driver,बेतो-मिश्रक चालक.,,,,,,,,,
Conductor,कंडक्टर, संवाहक.,,,,,,,,
Conductor Of Examination,परिक्षा संचालक.,,,,,,,,,
Conductor Guard,कंडक्टर गार्ड.,,,,,,,,,
Confidential Assistant,गोपनीयताय सहायक.,,,,,,,,,
Confidential Clerk,गोपनीयताय कारकून.,,,,,,,,,
Conservancy Inspector,सांबाळणी निरिक्षक, निवळसाण निरिक्षक.,,,,,,,,
Conservancy Supervisor,सांबाळणी पर्यवेक्षक, निवळसाण पर्यवेक्षक.,,,,,,,,
Conservation Assistant,संवर्धन सहायक.,,,,,,,,,
Conservation Officer,संवर्धन अधिकारी.,,,,,,,,,
Conservator Of Forest,वनसंवर्धक.,,,,,,,,,
Conservator Of Wild Life,वन्यजीव संवर्धक.,,,,,,,,,
Consolidation Officer,समेकन अधिकारी.,,,,,,,,,
Constable,शिपाय.,,,,,,,,,
Construction Officer,बांधकाम अधिकारी.,,,,,,,,,
Consul,वेपारदूत.,,,,,,,,,
Consular Attaché,वेपारदूत सहायक.,,,,,,,,,
Consul General,म्हावेपारदूत.,,,,,,,,,
Consultant,मसलतदार.,,,,,,,,,
Consultant In Burns And Plastic Surgery,"मसलतदार,हुलपणी आनी सांदवणी शल्यकर्म.",,,,,,,,,
Consultant In Medicine,वैजकी मसलतदार.,,,,,,,,,
Consultant In Obstetrics And Gynaecology,"मसलतदार,बाळंटेर आनी अस्तुरीरोग.",,,,,,,,,
Consultant In Surgery,शल्यकर्म मसलतदार.,,,,,,,,,
Consulting Architect,मसलतदार वास्तूशास्त्री.,,,,,,,,,
Consulting Engineer,मसलतदार अभियंतो (ती).,,,,,,,,,
Consulting Physician,मसलतदार वैज.,,,,,,,,,
Contract Messenger,कंत्राटी संदेशवाहक.,,,,,,,,,
Contract Officer,कंत्राटी अधिकारी.,,,,,,,,,
Contractor,कंत्राटदार.,,,,,,,,,
Control Cabin Operator,नियंत्रण कॅबीन प्रचालक.,,,,,,,,,
Control Clerk,नियंत्रण कारकून.,,,,,,,,,
Controller,नियंत्रक.,,,,,,,,,
Controller General,म्हानियंत्रक.,,,,,,,,,
Controller General Of Defence Accounts,संरक्षण लेखा म्हानियंत्रक.,,,,,,,,,
Controller General Of Import And Export,आगत आनी निर्गत म्हानियंत्रक.,,,,,,,,,
Controller Of Accounts And Finance,  लेखा आनी वित्त नियंत्रक.,,,,,,,,,
Controller Of Capital Issue,भांडवली-निर्गम नियंत्रक.,,,,,,,,,
Controller Of Communication,संचार नियंत्रक.,,,,,,,,,
Controller Of Printing And Stationery,छापणावळ आनी लेखनसामुग्री नियंत्रक.,,,,,,,,,
Controller Of Standardization,मानकीकरण नियंत्रक.,,,,,,,,,
Controller Of Stores,भांडार नियंत्रक.,,,,,,,,,
Controller Of Supply,पुरवण नियंत्रक.,,,,,,,,,
Controller Of Telegraph Traffic,संचार येरादारी नियंत्रक.,,,,,,,,,
Controller Of Telegraph Stores,तार संचार भांडार नियंत्रक.,,,,,,,,,
Controller Of Vagrancy,हेडगेपण नियंत्रक.,,,,,,,,,
Controller Of Weights And Measurements,वजन आनी मापां नियंत्रक.,,,,,,,,,
Controlling Officer,नियंत्रण अधिकारी.,,,,,,,,,
Convictight Guard,अपराधी रात-रक्षक.,,,,,,,,,
Convict Officer,अपराधी-अधिकारी.,,,,,,,,,
Convoy Commander,वाहनावळ कमाण्डर.,,,,,,,,,
Cook,रांदपी.,,,,,,,,,
